Origin,Problem ID,Labeled Date,Duration (s),Labeling state,User ID,Respondent type,q1,Correct answer,Response correct
ID1310-phase5,39547638,6/2/26,96,Labeled,584340,med student,d',D,Yes
ID1310-phase5,39547638,6/2/26,82,Labeled,603017,med student,d',D,Yes
ID1313-phase5,39547639,6/7/26,139,Labeled,579474,med student,b',C,No
ID1313-phase5,39547639,6/7/26,230,Labeled,579918,med student,d',C,No
ID1313-phase5,39547639,6/6/26,103,Labeled,584340,med student,d',C,No
ID1316-phase5,39547640,6/5/26,17,Labeled,579547,med student,c',C,Yes
ID1316-phase5,39547640,6/4/26,93,Labeled,601253,med student,c',C,Yes
ID1316-phase5,39547640,6/4/26,37,Labeled,603017,med student,a',C,No
ID1318-phase5,39547641,6/11/26,126,Labeled,584340,med student,a',C,No
ID1318-phase5,39547641,6/12/26,48,Labeled,586841,med student,c',C,Yes
ID1318-phase5,39547641,6/13/26,159,Labeled,618830,med student,b',C,No
ID1320-phase5,39547642,6/6/26,162,Labeled,579918,med student,c',C,Yes
ID1320-phase5,39547642,6/4/26,120,Labeled,584340,med student,c',C,Yes
ID1320-phase5,39547642,6/5/26,183,Labeled,603017,med student,d',C,No
ID1321-phase5,39547643,5/29/26,108,Labeled,584340,med student,a',C,No
ID1321-phase5,39547643,5/29/26,67,Labeled,586831,med student,b',C,No
ID1321-phase5,39547643,5/29/26,39,Labeled,586841,med student,c',C,Yes
ID1321-phase5,39547643,6/1/26,57,Labeled,680819,med student,b',C,No
ID1324-phase5,39547644,6/7/26,24,Labeled,579474,med student,i',F,No
ID1324-phase5,39547644,6/5/26,106,Labeled,584340,med student,d',F,No
ID1324-phase5,39547644,6/6/26,240,Labeled,601253,med student,g',F,No
ID1328-phase5,39547645,6/1/26,129,Labeled,579547,med student,h',H,Yes
ID1328-phase5,39547645,6/10/26,131,Labeled,579918,med student,h',H,Yes
ID1328-phase5,39547645,5/31/26,127,Labeled,584340,med student,h',H,Yes
ID1329-phase5,39547646,6/1/26,53,Labeled,579474,med student,d',D,Yes
ID1329-phase5,39547646,5/31/26,77,Labeled,584340,med student,d',D,Yes
ID1329-phase5,39547646,6/9/26,169,Labeled,618830,med student,b',D,No
ID1330-phase5,39547647,6/1/26,146,Labeled,579474,med student,b',B,Yes
ID1330-phase5,39547647,6/1/26,45,Labeled,579547,med student,b',B,Yes
ID1330-phase5,39547647,5/31/26,92,Labeled,584340,med student,a',B,No
ID1331-phase5,39547648,6/2/26,113,Labeled,579547,med student,a',B,No
ID1331-phase5,39547648,6/2/26,97,Labeled,584340,med student,b',B,Yes
ID1331-phase5,39547648,6/3/26,143,Labeled,603017,med student,a',B,No
ID1332-phase5,39547649,6/1/26,174,Labeled,579474,med student,b',B,Yes
ID1332-phase5,39547649,6/11/26,139,Labeled,579547,med student,b',B,Yes
ID1332-phase5,39547649,6/1/26,129,Labeled,584340,med student,b',B,Yes
ID1333-phase5,39547650,5/29/26,114,Labeled,584340,med student,c',C,Yes
ID1333-phase5,39547650,5/31/26,82,Labeled,586841,med student,g',C,No
ID1333-phase5,39547650,6/9/26,115,Labeled,618830,med student,g',C,No
ID1335-phase5,39547651,6/1/26,144,Labeled,579474,med student,a',D,No
ID1335-phase5,39547651,6/1/26,156,Labeled,579547,med student,d',D,Yes
ID1335-phase5,39547651,5/31/26,133,Labeled,584340,med student,d',D,Yes
ID1336-phase5,39547652,6/4/26,75,Labeled,579547,med student,c',C,Yes
ID1336-phase5,39547652,6/4/26,224,Labeled,601253,med student,c',C,Yes
ID1336-phase5,39547652,6/4/26,17,Labeled,603017,med student,a',C,No
ID1338-phase5,39547653,6/1/26,29,Labeled,579547,med student,d',D,Yes
ID1338-phase5,39547653,6/11/26,152,Labeled,579918,med student,d',D,Yes
ID1338-phase5,39547653,5/31/26,137,Labeled,584340,med student,d',D,Yes
ID1339-phase5,39547654,6/1/26,76,Labeled,579474,med student,d',D,Yes
ID1339-phase5,39547654,6/1/26,401,Labeled,579547,med student,d',D,Yes
ID1339-phase5,39547654,6/2/26,140,Labeled,584340,med student,d',D,Yes
ID1340-phase5,39547655,6/1/26,112,Labeled,579474,med student,g',C,No
ID1340-phase5,39547655,6/10/26,20,Labeled,579547,med student,g',C,No
ID1340-phase5,39547655,5/31/26,112,Labeled,584340,med student,g',C,No
ID1343-phase5,39547656,5/28/26,164,Labeled,579474,med student,d',D,Yes
ID1343-phase5,39547656,5/29/26,109,Labeled,584340,med student,d',D,Yes
ID1343-phase5,39547656,5/28/26,80,Labeled,618830,med student,d',D,Yes
ID1345-phase5,39547657,6/5/26,91,Labeled,584340,med student,c',C,Yes
ID1345-phase5,39547657,6/4/26,231,Labeled,601253,med student,c',C,Yes
ID1345-phase5,39547657,6/10/26,112,Labeled,618830,med student,b',C,No
ID1346-phase5,39547658,5/27/26,122,Labeled,579474,med student,d',C,No
ID1346-phase5,39547658,5/30/26,60,Labeled,618830,med student,c',C,Yes
ID1346-phase5,39547658,5/28/26,86,Labeled,672563,med student,c',C,Yes
ID1346-phase5,39547658,6/1/26,25,Labeled,680819,med student,d',C,No
ID1347-phase5,39547659,5/31/26,311,Labeled,579474,med student,d',A,No
ID1347-phase5,39547659,5/29/26,84,Labeled,584340,med student,b',A,No
ID1347-phase5,39547659,5/30/26,80,Labeled,618830,med student,b',A,No
ID1349-phase5,39547660,6/11/26,36,Labeled,579547,med student,d',D,Yes
ID1349-phase5,39547660,6/5/26,194,Labeled,579918,med student,c',D,No
ID1349-phase5,39547660,6/9/26,119,Labeled,584340,med student,b',D,No
ID1353-phase5,39547661,6/1/26,24,Labeled,579474,med student,b',C,No
ID1353-phase5,39547661,6/1/26,120,Labeled,584340,med student,a',C,No
ID1353-phase5,39547661,6/1/26,319,Labeled,601253,med student,b',C,No
ID1354-phase5,39547662,6/1/26,94,Labeled,579474,med student,d',B,No
ID1354-phase5,39547662,6/11/26,81,Labeled,579547,med student,b',B,Yes
ID1354-phase5,39547662,6/2/26,109,Labeled,584340,med student,c',B,No
ID1355-phase5,39547663,6/12/26,55,Labeled,584340,med student,a',A,Yes
ID1355-phase5,39547663,6/12/26,76,Labeled,586841,med student,d',A,No
ID1355-phase5,39547663,6/12/26,121,Labeled,618830,med student,a',A,Yes
ID1357-phase5,39547664,6/12/26,105,Labeled,586841,med student,f',B,No
ID1357-phase5,39547664,6/13/26,185,Labeled,601253,med student,e',B,No
ID1357-phase5,39547664,6/12/26,90,Labeled,618830,med student,f',B,No
ID1359-phase5,39547665,6/4/26,127,Labeled,579547,med student,c',A,No
ID1359-phase5,39547665,6/2/26,121,Labeled,584340,med student,c',A,No
ID1359-phase5,39547665,6/2/26,159,Labeled,601253,med student,d',A,No
ID1366-phase5,39547666,6/1/26,93,Labeled,579547,med student,b',B,Yes
ID1366-phase5,39547666,6/11/26,126,Labeled,579918,med student,b',B,Yes
ID1366-phase5,39547666,6/2/26,123,Labeled,584340,med student,b',B,Yes
ID1369-phase5,39547667,6/2/26,264,Labeled,579474,med student,h',C,No
ID1369-phase5,39547667,6/1/26,116,Labeled,579547,med student,h',C,No
ID1369-phase5,39547667,6/2/26,108,Labeled,584340,med student,h',C,No
ID1371-phase5,39547668,6/9/26,24,Labeled,579547,med student,d',A,No
ID1371-phase5,39547668,6/5/26,74,Labeled,579918,med student,d',A,No
ID1371-phase5,39547668,6/8/26,86,Labeled,584340,med student,d',A,No
ID1378-phase5,39547669,6/13/26,126,Labeled,584340,med student,b',B,Yes
ID1378-phase5,39547669,6/12/26,67,Labeled,586841,med student,b',B,Yes
ID1378-phase5,39547669,6/13/26,124,Labeled,618830,med student,b',B,Yes
ID1380-phase5,39547670,6/1/26,43,Labeled,579474,med student,c',A,No
ID1380-phase5,39547670,6/1/26,23,Labeled,579547,med student,c',A,No
ID1380-phase5,39547670,6/1/26,107,Labeled,584340,med student,a',A,Yes
ID1383-phase5,39547671,6/9/26,230,Labeled,579547,med student,d',A,No
ID1383-phase5,39547671,5/31/26,133,Labeled,584340,med student,b',A,No
ID1383-phase5,39547671,5/31/26,63,Labeled,586841,med student,a',A,Yes
ID1384-phase5,39547672,6/10/26,112,Labeled,584340,med student,a',A,Yes
ID1384-phase5,39547672,6/4/26,190,Labeled,601253,med student,a',A,Yes
ID1384-phase5,39547672,6/5/26,82,Labeled,603017,med student,b',A,No
ID1385-phase5,39547673,6/4/26,91,Labeled,584340,med student,a',A,Yes
ID1385-phase5,39547673,6/4/26,39,Labeled,601253,med student,d',A,No
ID1385-phase5,39547673,6/10/26,70,Labeled,618830,med student,j',A,No
ID1387-phase5,39547674,6/1/26,100,Labeled,579474,med student,b',C,No
ID1387-phase5,39547674,6/9/26,85,Labeled,579547,med student,c',C,Yes
ID1387-phase5,39547674,5/29/26,197,Labeled,584340,med student,c',C,Yes
ID1388-phase5,39547675,6/1/26,56,Labeled,579474,med student,c',C,Yes
ID1388-phase5,39547675,6/1/26,118,Labeled,584340,med student,b',C,No
ID1388-phase5,39547675,6/1/26,291,Labeled,601253,med student,c',C,Yes
ID1389-phase5,39547676,6/12/26,57,Labeled,579918,med student,a',E,No
ID1389-phase5,39547676,6/12/26,103,Labeled,584340,med student,i',E,No
ID1389-phase5,39547676,6/12/26,35,Labeled,586841,med student,a',E,No
ID1392-phase5,39547677,6/1/26,90,Labeled,579474,med student,j',J,Yes
ID1392-phase5,39547677,6/2/26,97,Labeled,579547,med student,c',J,No
ID1392-phase5,39547677,6/2/26,84,Labeled,584340,med student,i',J,No
ID1394-phase5,39547678,5/29/26,121,Labeled,584340,med student,c',C,Yes
ID1394-phase5,39547678,5/29/26,22,Labeled,586831,med student,c',C,Yes
ID1394-phase5,39547678,5/28/26,71,Labeled,618830,med student,c',C,Yes
ID1395-phase5,39547679,6/2/26,104,Labeled,584340,med student,j',J,Yes
ID1395-phase5,39547679,6/2/26,351,Labeled,601253,med student,f',J,No
ID1395-phase5,39547679,6/3/26,121,Labeled,603017,med student,i',J,No
ID1396-phase5,39547680,6/4/26,106,Labeled,584340,med student,g',J,No
ID1396-phase5,39547680,6/11/26,124,Labeled,586841,med student,g',J,No
ID1396-phase5,39547680,6/4/26,116,Labeled,601253,med student,j',J,Yes
ID1398-phase5,39547681,6/2/26,104,Labeled,584340,med student,b',C,No
ID1398-phase5,39547681,6/2/26,131,Labeled,601253,med student,c',C,Yes
ID1398-phase5,39547681,6/3/26,163,Labeled,603017,med student,b',C,No
ID1399-phase5,39547682,6/1/26,40,Labeled,579474,med student,e',E,Yes
ID1399-phase5,39547682,6/2/26,132,Labeled,579547,med student,e',E,Yes
ID1399-phase5,39547682,6/1/26,133,Labeled,584340,med student,g',E,No
ID1401-phase5,39547683,6/11/26,79,Labeled,579918,med student,c',C,Yes
ID1401-phase5,39547683,5/29/26,161,Labeled,586831,med student,c',C,Yes
ID1401-phase5,39547683,5/28/26,34,Labeled,618830,med student,b',C,No
ID1402-phase5,39547684,6/12/26,108,Labeled,579918,med student,c',C,Yes
ID1402-phase5,39547684,6/11/26,195,Labeled,586841,med student,c',C,Yes
ID1402-phase5,39547684,6/13/26,98,Labeled,618830,med student,c',C,Yes
ID1403-phase5,39547685,6/4/26,135,Labeled,584340,med student,d',B,No
ID1403-phase5,39547685,6/4/26,76,Labeled,601253,med student,c',B,No
ID1403-phase5,39547685,6/4/26,71,Labeled,603017,med student,c',B,No
ID1405-phase5,39547686,6/10/26,107,Labeled,579918,med student,b',B,Yes
ID1405-phase5,39547686,5/30/26,64,Labeled,584340,med student,b',B,Yes
ID1405-phase5,39547686,5/30/26,205,Labeled,618830,med student,b',B,Yes
ID1409-phase5,39547687,6/8/26,24,Labeled,579547,med student,a',G,No
ID1409-phase5,39547687,6/10/26,83,Labeled,584340,med student,f',G,No
ID1409-phase5,39547687,6/11/26,75,Labeled,586841,med student,d',G,No
ID1413-phase5,39547688,6/4/26,123,Labeled,579918,med student,c',C,Yes
ID1413-phase5,39547688,6/4/26,64,Labeled,601253,med student,c',C,Yes
ID1413-phase5,39547688,6/9/26,289,Labeled,618830,med student,a',C,No
ID1414-phase5,39547689,6/3/26,93,Labeled,579547,med student,b',B,Yes
ID1414-phase5,39547689,6/1/26,114,Labeled,601253,med student,i',B,No
ID1414-phase5,39547689,6/3/26,82,Labeled,603017,med student,i',B,No
ID1416-phase5,39547690,5/29/26,27,Labeled,586831,med student,b',B,Yes
ID1416-phase5,39547690,5/29/26,91,Labeled,586841,med student,b',B,Yes
ID1416-phase5,39547690,5/28/26,96,Labeled,672563,med student,d',B,No
ID1418-phase5,39547691,6/12/26,64,Labeled,579547,med student,d',D,Yes
ID1418-phase5,39547691,6/12/26,93,Labeled,584340,med student,d',D,Yes
ID1418-phase5,39547691,6/11/26,99,Labeled,586841,med student,a',D,No
ID1418-phase5,39547691,6/13/26,107,Labeled,618830,med student,d',D,Yes
ID1421-phase5,39547692,6/4/26,201,Labeled,579547,med student,c',D,No
ID1421-phase5,39547692,6/4/26,108,Labeled,584340,med student,c',D,No
ID1421-phase5,39547692,6/11/26,125,Labeled,586841,med student,d',D,Yes
ID1422-phase5,39547693,5/28/26,21,Labeled,579474,med student,b',C,No
ID1422-phase5,39547693,5/30/26,74,Labeled,584340,med student,a',C,No
ID1422-phase5,39547693,6/1/26,25,Labeled,680819,med student,b',C,No
ID1423-phase5,39547694,6/8/26,18,Labeled,579547,med student,a',F,No
ID1423-phase5,39547694,6/3/26,105,Labeled,584340,med student,b',F,No
ID1423-phase5,39547694,6/3/26,137,Labeled,603017,med student,c',F,No
ID1425-phase5,39547695,6/12/26,68,Labeled,584340,med student,b',D,No
ID1425-phase5,39547695,6/12/26,78,Labeled,586841,med student,d',D,Yes
ID1425-phase5,39547695,6/12/26,80,Labeled,618830,med student,b',D,No
ID1426-phase5,39547696,6/11/26,245,Labeled,579547,med student,d',D,Yes
ID1426-phase5,39547696,6/11/26,138,Labeled,579918,med student,d',D,Yes
ID1426-phase5,39547696,6/10/26,97,Labeled,584340,med student,d',D,Yes
ID1428-phase5,39547697,6/11/26,112,Labeled,579918,med student,g',F,No
ID1428-phase5,39547697,5/30/26,91,Labeled,584340,med student,f',F,Yes
ID1428-phase5,39547697,5/30/26,40,Labeled,618830,med student,f',F,Yes
ID1430-phase5,39547698,6/3/26,173,Labeled,579474,med student,c',C,Yes
ID1430-phase5,39547698,6/3/26,147,Labeled,584340,med student,c',C,Yes
ID1430-phase5,39547698,6/4/26,193,Labeled,601253,med student,c',C,Yes
ID1432-phase5,39547699,6/1/26,48,Labeled,579474,med student,e',E,Yes
ID1432-phase5,39547699,6/8/26,119,Labeled,579547,med student,e',E,Yes
ID1432-phase5,39547699,5/31/26,109,Labeled,584340,med student,h',E,No
ID1434-phase5,39547700,6/1/26,54,Labeled,579474,med student,j',D,No
ID1434-phase5,39547700,6/1/26,66,Labeled,579547,med student,j',D,No
ID1434-phase5,39547700,6/2/26,257,Labeled,601253,med student,e',D,No
ID1438-phase5,39547701,6/4/26,46,Labeled,579918,med student,d',D,Yes
ID1438-phase5,39547701,6/3/26,126,Labeled,584340,med student,c',D,No
ID1438-phase5,39547701,6/4/26,78,Labeled,618830,med student,a',D,No
ID1439-phase5,39547702,6/11/26,91,Labeled,584340,med student,b',B,Yes
ID1439-phase5,39547702,6/11/26,72,Labeled,586841,med student,b',B,Yes
ID1439-phase5,39547702,6/12/26,58,Labeled,618830,med student,b',B,Yes
ID1442-phase5,39547703,6/12/26,69,Labeled,579918,med student,d',D,Yes
ID1442-phase5,39547703,6/12/26,62,Labeled,586841,med student,d',D,Yes
ID1442-phase5,39547703,6/13/26,153,Labeled,618830,med student,a',D,No
ID1445-phase5,39547704,6/12/26,99,Labeled,586841,med student,a',A,Yes
ID1445-phase5,39547704,6/13/26,66,Labeled,601253,med student,a',A,Yes
ID1445-phase5,39547704,6/13/26,88,Labeled,618830,med student,a',A,Yes
ID1446-phase5,39547705,6/5/26,94,Labeled,579918,med student,c',C,Yes
ID1446-phase5,39547705,6/5/26,119,Labeled,584340,med student,c',C,Yes
ID1446-phase5,39547705,6/5/26,62,Labeled,601253,med student,c',C,Yes
ID1448-phase5,39547706,6/6/26,49,Labeled,579918,med student,h',B,No
ID1448-phase5,39547706,6/11/26,73,Labeled,586841,med student,h',B,No
ID1448-phase5,39547706,6/4/26,275,Labeled,601253,med student,c',B,No
ID1450-phase5,39547707,5/31/26,115,Labeled,584340,med student,d',C,No
ID1450-phase5,39547707,6/1/26,279,Labeled,601253,med student,b',C,No
ID1450-phase5,39547707,6/10/26,176,Labeled,618830,med student,b',C,No
ID1452-phase5,39547708,6/3/26,170,Labeled,579474,med student,c',D,No
ID1452-phase5,39547708,6/4/26,71,Labeled,579918,med student,b',D,No
ID1452-phase5,39547708,6/3/26,86,Labeled,584340,med student,d',D,Yes
ID1454-phase5,39547709,5/31/26,98,Labeled,584340,med student,b',B,Yes
ID1454-phase5,39547709,5/31/26,59,Labeled,586841,med student,b',B,Yes
ID1454-phase5,39547709,6/9/26,158,Labeled,618830,med student,b',B,Yes
ID1459-phase5,39547710,6/7/26,106,Labeled,579918,med student,c',A,No
ID1459-phase5,39547710,6/8/26,103,Labeled,584340,med student,a',A,Yes
ID1459-phase5,39547710,6/11/26,51,Labeled,586841,med student,c',A,No
ID1460-phase5,39547711,6/1/26,28,Labeled,579547,med student,d',D,Yes
ID1460-phase5,39547711,6/1/26,51,Labeled,601253,med student,d',D,Yes
ID1460-phase5,39547711,6/9/26,75,Labeled,618830,med student,c',D,No
ID1462-phase5,39547712,6/11/26,146,Labeled,579547,med student,a',A,Yes
ID1462-phase5,39547712,6/6/26,173,Labeled,579918,med student,h',A,No
ID1462-phase5,39547712,6/8/26,154,Labeled,584340,med student,g',A,No
ID1463-phase5,39547713,6/4/26,104,Labeled,584340,med student,a',G,No
ID1463-phase5,39547713,6/4/26,83,Labeled,601253,med student,e',G,No
ID1463-phase5,39547713,6/5/26,25,Labeled,603017,med student,g',G,Yes
ID1464-phase5,39547714,5/31/26,72,Labeled,579474,med student,d',A,No
ID1464-phase5,39547714,5/30/26,173,Labeled,584340,med student,c',A,No
ID1464-phase5,39547714,5/31/26,72,Labeled,586841,med student,d',A,No
ID1466-phase5,39547715,6/1/26,45,Labeled,579474,med student,d',D,Yes
ID1466-phase5,39547715,6/1/26,92,Labeled,584340,med student,d',D,Yes
ID1466-phase5,39547715,6/10/26,286,Labeled,601253,med student,a',D,No
ID1467-phase5,39547716,6/10/26,119,Labeled,579918,med student,c',D,No
ID1467-phase5,39547716,6/4/26,85,Labeled,584340,med student,b',D,No
ID1467-phase5,39547716,6/4/26,21,Labeled,601253,med student,b',D,No
ID1468-phase5,39547717,6/3/26,12,Labeled,579474,med student,d',A,No
ID1468-phase5,39547717,6/4/26,110,Labeled,579547,med student,d',A,No
ID1468-phase5,39547717,6/4/26,63,Labeled,579918,med student,a',A,Yes
ID1469-phase5,39547718,6/5/26,38,Labeled,579547,med student,c',C,Yes
ID1469-phase5,39547718,6/6/26,114,Labeled,579918,med student,c',C,Yes
ID1469-phase5,39547718,6/6/26,82,Labeled,584340,med student,b',C,No
ID1474-phase5,39547719,6/1/26,28,Labeled,579547,med student,b',B,Yes
ID1474-phase5,39547719,6/11/26,24,Labeled,579918,med student,b',B,Yes
ID1474-phase5,39547719,6/1/26,69,Labeled,584340,med student,b',B,Yes
ID1475-phase5,39547720,6/4/26,51,Labeled,579474,med student,a',C,No
ID1475-phase5,39547720,6/4/26,57,Labeled,579547,med student,c',C,Yes
ID1475-phase5,39547720,6/4/26,80,Labeled,584340,med student,c',C,Yes
ID1479-phase5,39547721,6/6/26,120,Labeled,579918,med student,a',D,No
ID1479-phase5,39547721,6/6/26,128,Labeled,584340,med student,a',D,No
ID1479-phase5,39547721,6/5/26,102,Labeled,603017,med student,b',D,No
ID1480-phase5,39547722,6/2/26,86,Labeled,584340,med student,a',D,No
ID1480-phase5,39547722,6/2/26,203,Labeled,601253,med student,d',D,Yes
ID1480-phase5,39547722,6/3/26,93,Labeled,603017,med student,a',D,No
ID1483-phase5,39547723,5/31/26,74,Labeled,579474,med student,h',F,No
ID1483-phase5,39547723,5/30/26,119,Labeled,584340,med student,h',F,No
ID1483-phase5,39547723,5/30/26,67,Labeled,618830,med student,h',F,No
ID1485-phase5,39547724,6/12/26,196,Labeled,579918,med student,c',C,Yes
ID1485-phase5,39547724,6/11/26,67,Labeled,586841,med student,d',C,No
ID1485-phase5,39547724,6/12/26,51,Labeled,618830,med student,c',C,Yes
ID1488-phase5,39547725,5/30/26,33,Labeled,579474,med student,d',D,Yes
ID1488-phase5,39547725,5/30/26,113,Labeled,584340,med student,a',D,No
ID1488-phase5,39547725,5/30/26,51,Labeled,618830,med student,a',D,No
ID1489-phase5,39547726,6/12/26,87,Labeled,579547,med student,a',A,Yes
ID1489-phase5,39547726,6/11/26,105,Labeled,586841,med student,a',A,Yes
ID1489-phase5,39547726,6/12/26,148,Labeled,618830,med student,a',A,Yes
ID1491-phase5,39547727,6/10/26,233,Labeled,579547,med student,b',B,Yes
ID1491-phase5,39547727,6/5/26,77,Labeled,579918,med student,d',B,No
ID1491-phase5,39547727,6/10/26,121,Labeled,584340,med student,d',B,No
ID1492-phase5,39547728,6/12/26,83,Labeled,586841,med student,c',F,No
ID1492-phase5,39547728,6/13/26,165,Labeled,601253,med student,f',F,Yes
ID1492-phase5,39547728,6/13/26,120,Labeled,618830,med student,d',F,No
ID1494-phase5,39547729,6/3/26,66,Labeled,579547,med student,b',B,Yes
ID1494-phase5,39547729,6/2/26,62,Labeled,584340,med student,b',B,Yes
ID1494-phase5,39547729,6/4/26,29,Labeled,603017,med student,d',B,No
ID1496-phase5,39547730,5/27/26,156,Labeled,579474,med student,a',A,Yes
ID1496-phase5,39547730,5/29/26,93,Labeled,584340,med student,a',A,Yes
ID1496-phase5,39547730,5/29/26,25,Labeled,586831,med student,a',A,Yes
ID1496-phase5,39547730,6/1/26,19,Labeled,680819,med student,a',A,Yes
ID1500-phase5,39547731,5/28/26,55,Labeled,579474,med student,b',C,No
