ID,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21
ID1225,Low Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1226,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1227,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1228,Low Relevance,High Relevance,Low Relevance,Irrelevant,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,
ID1229,,,,,,,,,,,,,,,,,,,,,
ID1230,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,Irrelevant,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,
ID1231,High Relevance,Low Relevance,Irrelevant,High Relevance,,,,,,,,,,,,,,,,,
ID1232,High Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,Irrelevant,Low Relevance,Low Relevance,Irrelevant,,,,,,,,,,
ID1233,High Relevance,Low Relevance,Irrelevant,Low Relevance,Irrelevant,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,
ID1234,High Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Irrelevant,High Relevance,,,,,,,,,,
ID1235,High Relevance,Low Relevance,Irrelevant,,,,,,,,,,,,,,,,,,
ID1236,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,
ID1237,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,,,,
ID1238,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1239,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1240,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1241,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,
ID1242,High Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,
ID1243,Irrelevant,High Relevance,,,,,,,,,,,,,,,,,,,
ID1244,Irrelevant,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1245,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1246,Low Relevance,Low Relevance,Low Relevance,Irrelevant,Low Relevance,High Relevance,Irrelevant,High Relevance,,,,,,,,,,,,,
ID1247,High Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,
ID1248,Low Relevance,Irrelevant,Irrelevant,High Relevance,,,,,,,,,,,,,,,,,
ID1249,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1250,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1251,Low Relevance,Low Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,,,,
ID1252,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1253,Irrelevant,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1254,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1255,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,,,,,,,,,,,,,
ID1256,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Irrelevant,Irrelevant,High Relevance,High Relevance,,,,,,,,
ID1257,Low Relevance,Low Relevance,Irrelevant,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1258,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1259,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1260,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,
ID1261,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1262,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Irrelevant,Irrelevant,Irrelevant,Low Relevance,Low Relevance,,,,,,,,,,,
ID1263,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1264,High Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,,,,,,,,,,,,,
ID1265,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1266,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,
ID1267,,,,,,,,,,,,,,,,,,,,,
ID1268,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,,
ID1269,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1270,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,,
ID1271,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,,
ID1272,High Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Irrelevant,Irrelevant,High Relevance,High Relevance,Irrelevant,,,,,,,,,,,
ID1273,Low Relevance,Irrelevant,Low Relevance,Irrelevant,High Relevance,Low Relevance,Low Relevance,High Relevance,Irrelevant,,,,,,,,,,,,
ID1274,High Relevance,High Relevance,Low Relevance,Irrelevant,Irrelevant,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,
ID1275,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,Irrelevant,High Relevance,Irrelevant,High Relevance,Irrelevant,,,,,,,,,,,
ID1276,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,Irrelevant,,,,,,,,,,,,
ID1277,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1278,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,Irrelevant,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,
ID1279,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,,
ID1280,High Relevance,,,,,,,,,,,,,,,,,,,,
ID1281,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,Irrelevant,High Relevance,High Relevance,,,,,,,,,,,,,
ID1282,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1283,Low Relevance,High Relevance,Low Relevance,Low Relevance,Irrelevant,Low Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,,,,,,,,,,
ID1284,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1285,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1286,High Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,
ID1287,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Irrelevant,,,,,,,,,,,,
ID1288,High Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1289,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1290,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1291,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1292,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1293,Low Relevance,Low Relevance,Low Relevance,Irrelevant,,,,,,,,,,,,,,,,,
ID1294,Low Relevance,Low Relevance,Irrelevant,Irrelevant,High Relevance,,,,,,,,,,,,,,,,
ID1295,Low Relevance,High Relevance,Irrelevant,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1296,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1297,Irrelevant,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1298,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1299,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1300,,,,,,,,,,,,,,,,,,,,,
ID1301,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,
ID1302,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1303,Low Relevance,High Relevance,Irrelevant,Low Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,
ID1304,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1305,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1306,Low Relevance,High Relevance,Irrelevant,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1307,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1308,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,Irrelevant,,,,,,,,
ID1309,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,,
ID1310,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1311,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,
ID1312,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1313,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,
ID1314,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,Irrelevant,,,,,,,,,
ID1315,Low Relevance,Low Relevance,High Relevance,Irrelevant,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,Irrelevant,,,,,,,,,,,
ID1316,High Relevance,Low Relevance,Irrelevant,Low Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1317,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1318,High Relevance,Low Relevance,Low Relevance,Irrelevant,Low Relevance,Low Relevance,Irrelevant,High Relevance,High Relevance,High Relevance,Irrelevant,High Relevance,Low Relevance,Irrelevant,,,,,,,
ID1319,High Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Irrelevant,High Relevance,,,,,,,,,,,,,
ID1320,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Irrelevant,Irrelevant,Irrelevant,,,,,,,
ID1321,Low Relevance,Irrelevant,High Relevance,Irrelevant,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1322,Low Relevance,High Relevance,Low Relevance,Low Relevance,Irrelevant,Irrelevant,High Relevance,Irrelevant,High Relevance,Irrelevant,,,,,,,,,,,
ID1323,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1324,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1325,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1326,High Relevance,High Relevance,Low Relevance,High Relevance,Irrelevant,Irrelevant,,,,,,,,,,,,,,,
ID1327,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1328,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,
ID1329,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1330,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1331,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,
ID1332,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,Irrelevant,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Irrelevant,High Relevance,High Relevance,High Relevance,High Relevance,,,,,
ID1333,Low Relevance,Low Relevance,Irrelevant,Low Relevance,Irrelevant,Low Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,
ID1334,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,
ID1335,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,
ID1336,Irrelevant,Irrelevant,Irrelevant,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,
ID1337,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1338,Low Relevance,Irrelevant,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,
ID1339,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Irrelevant,Irrelevant,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,
ID1340,Low Relevance,High Relevance,Low Relevance,Irrelevant,Irrelevant,,,,,,,,,,,,,,,,
ID1341,Low Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,,,,,
ID1342,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1343,High Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,
ID1344,Low Relevance,Irrelevant,Low Relevance,Low Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,,
ID1345,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,,,,,,,,,,,,,,
ID1346,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,
ID1347,Low Relevance,Low Relevance,Irrelevant,Irrelevant,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,
ID1348,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,
ID1349,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,
ID1350,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Irrelevant,High Relevance,Irrelevant,Irrelevant,,,,,,
ID1351,High Relevance,Low Relevance,Low Relevance,High Relevance,Irrelevant,High Relevance,,,,,,,,,,,,,,,
ID1352,,,,,,,,,,,,,,,,,,,,,
ID1353,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,
ID1354,Irrelevant,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Irrelevant,Irrelevant,Low Relevance,Low Relevance,High Relevance,,,,,,,,,
ID1355,Low Relevance,Irrelevant,High Relevance,,,,,,,,,,,,,,,,,,
ID1356,Low Relevance,Low Relevance,Irrelevant,Irrelevant,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1357,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1358,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1359,High Relevance,Irrelevant,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Irrelevant,,,,,,,,,,,
ID1360,Low Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,
ID1361,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1362,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1363,Low Relevance,High Relevance,Irrelevant,Low Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1364,High Relevance,High Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,
ID1365,High Relevance,Low Relevance,Irrelevant,Irrelevant,High Relevance,Low Relevance,,,,,,,,,,,,,,,
ID1366,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1367,Irrelevant,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1368,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,
ID1369,High Relevance,Low Relevance,High Relevance,High Relevance,Irrelevant,High Relevance,,,,,,,,,,,,,,,
ID1370,Low Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,,
ID1371,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1372,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,Irrelevant,High Relevance,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,Irrelevant,High Relevance,,,
ID1373,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,
ID1374,Low Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,
ID1375,High Relevance,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,Low Relevance,,,,,,,,,,
ID1376,Low Relevance,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Irrelevant,,,,,,,,,,,
ID1377,,,,,,,,,,,,,,,,,,,,,
ID1378,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,
ID1379,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,
ID1380,High Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,
ID1381,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,Low Relevance,Low Relevance,,,,,,,,,,
ID1382,,,,,,,,,,,,,,,,,,,,,
ID1383,High Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,,
ID1384,High Relevance,Low Relevance,Low Relevance,Low Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,
ID1385,High Relevance,Low Relevance,Irrelevant,High Relevance,,,,,,,,,,,,,,,,,
