ID_corr,4k_ID,Extracted_Answer,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,data_source_corr
ID0428,Merge Q3999,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,mmlu
ID0700,Merge Q4,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,jama
ID0109,Merge Q400,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,jama
ID0122,Merge Q4000,D,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,mmlu
ID0652,Merge Q4001,A,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,mmlu
ID1277,Merge Q4002,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,mmlu
ID1662,Merge Q4004,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,mmlu
ID1425,Merge Q4005,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,mmlu
ID0360,Merge Q4007,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,mmlu
ID0220,Merge Q4009,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,mmlu
ID1524,Merge Q4010,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,mmlu
ID1355,Merge Q4011,D,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,,mmlu
ID1302,Merge Q4012,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,mmlu
ID0695,Merge Q4013,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,mmlu
ID0911,Merge Q4015,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,mmlu
ID1798,Merge Q4018,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,mmlu
ID0184,Merge Q4019,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,mmlu
ID0409,Merge Q4020,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,mmlu
ID1596,Merge Q4022,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,mmlu
ID1479,Merge Q4023,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,mmlu
ID1426,Merge Q4024,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,mmlu
ID0773,Merge Q4026,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,mmlu
ID0789,Merge Q4027,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,mmlu
ID1421,Merge Q4028,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,mmlu
ID1474,Merge Q4030,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,mmlu
ID0154,Merge Q4032,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,mmlu
ID0129,Merge Q4033,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,mmlu
ID0117,Merge Q4034,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,mmlu
ID0542,Merge Q4035,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,mmlu
ID1044,Merge Q4036,C,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,mmlu
ID1873,Merge Q4037,D,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,mmlu
ID0884,Merge Q4038,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,mmlu
ID0617,Merge Q4039,D,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,,mmlu
ID0998,Merge Q404,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,jama
ID0098,Merge Q4040,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,mmlu
ID1064,Merge Q4041,C,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,mmlu
ID1507,Merge Q4045,C,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,mmlu
ID1467,Merge Q4046,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,mmlu
ID0024,Merge Q4048,B,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,mmlu
ID0217,Merge Q4049,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,mmlu
ID1972,Merge Q4051,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,mmlu
ID0406,Merge Q4052,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,mmlu
ID1827,Merge Q4053,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,mmlu
ID1774,Merge Q4054,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,mmlu
ID1981,Merge Q406,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,jama
ID0258,Merge Q408,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,jama
ID0054,Merge Q410,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID1711,Merge Q412,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,jama
ID0660,Merge Q413,,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,jama
ID0785,Merge Q414,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,jama
ID1247,Merge Q415,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,jama
ID0146,Merge Q417,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,jama
ID0387,Merge Q418,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,jama
ID1607,Merge Q42,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,jama
ID0449,Merge Q420,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,jama
ID1015,Merge Q421,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,jama
ID0683,Merge Q422,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,jama
ID0776,Merge Q423,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,jama
ID0993,Merge Q425,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,jama
ID1575,Merge Q426,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,jama
ID0494,Merge Q427,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,jama
ID0373,Merge Q429,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,jama
ID0762,Merge Q43,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,jama
ID0555,Merge Q430,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID0904,Merge Q431,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,jama
ID0876,Merge Q432,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,jama
ID0862,Merge Q433,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,jama
ID0859,Merge Q434,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,jama
ID1928,Merge Q435,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,jama
ID1140,Merge Q436,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,jama
ID0669,Merge Q437,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,jama
ID1166,Merge Q438,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,jama
ID1728,Merge Q441,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID0472,Merge Q444,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID0539,Merge Q445,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,jama
ID0093,Merge Q446,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,jama
ID1334,Merge Q447,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID0364,Merge Q448,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID1308,Merge Q45,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,jama
ID0213,Merge Q450,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,jama
ID1879,Merge Q451,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,jama
ID1438,Merge Q452,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,jama
ID1734,Merge Q454,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,jama
ID1005,Merge Q457,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,jama
ID1518,Merge Q459,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,jama
ID0719,Merge Q463,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID1275,Merge Q465,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,jama
ID0069,Merge Q468,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,jama
ID0287,Merge Q469,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,jama
ID1791,Merge Q470,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID0277,Merge Q471,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,jama
ID0301,Merge Q474,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID1485,Merge Q478,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,jama
ID1089,Merge Q479,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,jama
ID0779,Merge Q480,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,jama
