Origin,Problem ID,Labeled Date,Duration (s),Labeling state,User ID,Respondent type,q1,Correct answer,Response correct,data_source_corr_x
ID1309,37719927,5/26/26,12,Labeled,602648,med student,e',D,No,medxpert
ID1309,37719927,5/26/26,85,Labeled,672563,med student,a',D,No,medxpert
ID1309,37719927,5/8/26,93,Labeled,689336,med student,c',D,No,medxpert
ID1310,37719928,5/5/26,130,Labeled,602648,med student,d',D,Yes,mmlu
ID1310,37719928,5/18/26,74,Labeled,664833,med student,d',D,Yes,mmlu
ID1310,37719928,5/12/26,124,Labeled,689336,med student,b',D,No,mmlu
ID1313,37719929,5/12/26,118,Labeled,602648,med student,c',C,Yes,medbullets
ID1313,37719929,5/14/26,38,Labeled,664833,med student,d',C,No,medbullets
ID1313,37719929,5/13/26,18,Labeled,689336,med student,d',C,No,medbullets
ID1316,37719930,5/21/26,27,Labeled,664811,med student,c',C,Yes,mmlu
ID1316,37719930,5/16/26,78,Labeled,664833,med student,c',C,Yes,mmlu
ID1316,37719930,5/11/26,55,Labeled,689336,med student,a',C,No,mmlu
ID1318,37719931,5/16/26,98,Labeled,602648,med student,a',C,No,jama
ID1318,37719931,5/8/26,106,Labeled,664833,med student,c',C,Yes,jama
ID1318,37719931,5/9/26,74,Labeled,689336,med student,a',C,No,jama
ID1320,37719932,5/20/26,38,Labeled,602648,med student,a',C,No,jama
ID1320,37719932,5/4/26,150,Labeled,664833,med student,c',C,Yes,jama
ID1320,37719932,5/14/26,36,Labeled,689336,med student,a',C,No,jama
ID1321,37719933,5/22/26,32,Labeled,348391,med student,c',C,Yes,jama
ID1321,37719933,5/22/26,44,Labeled,664833,med student,c',C,Yes,jama
ID1321,37719933,5/22/26,37,Labeled,689336,med student,a',C,No,jama
ID1324,37719934,5/22/26,53,Labeled,348391,med student,c',F,No,medxpert
ID1324,37719934,5/22/26,91,Labeled,657088,med student,d',F,No,medxpert
ID1324,37719934,5/5/26,59,Labeled,689336,med student,d',F,No,medxpert
ID1328,37719935,5/21/26,119,Labeled,348391,med student,c',H,No,medxpert
ID1328,37719935,5/16/26,107,Labeled,602648,med student,a',H,No,medxpert
ID1328,37719935,5/8/26,83,Labeled,664833,med student,h',H,Yes,medxpert
ID1329,37719936,5/16/26,40,Labeled,348391,med student,d',D,Yes,medbullets
ID1329,37719936,5/16/26,30,Labeled,602648,med student,d',D,Yes,medbullets
ID1329,37719936,5/11/26,102,Labeled,689336,med student,d',D,Yes,medbullets
ID1330,37719937,5/20/26,69,Labeled,348391,med student,b',B,Yes,mmlu
ID1330,37719937,5/22/26,48,Labeled,664811,med student,b',B,Yes,mmlu
ID1330,37719937,5/21/26,44,Labeled,689336,med student,a',B,No,mmlu
ID1331,37719938,5/17/26,173,Labeled,657088,med student,d',B,No,mmlu
ID1331,37719938,5/12/26,100,Labeled,664833,med student,b',B,Yes,mmlu
ID1331,37719938,5/11/26,134,Labeled,689336,med student,d',B,No,mmlu
ID1332,37719939,5/20/26,27,Labeled,348391,med student,b',B,Yes,jama
ID1332,37719939,5/4/26,90,Labeled,664833,med student,b',B,Yes,jama
ID1332,37719939,5/11/26,220,Labeled,689336,med student,c',B,No,jama
ID1333,37719940,5/6/26,187,Labeled,664833,med student,g',C,No,medxpert
ID1333,37719940,5/26/26,84,Labeled,672563,med student,c',C,Yes,medxpert
ID1333,37719940,5/26/26,51,Labeled,689336,med student,c',C,Yes,medxpert
ID1335,37719941,5/20/26,105,Labeled,348391,med student,d',D,Yes,mmlu
ID1335,37719941,5/22/26,45,Labeled,664811,med student,d',D,Yes,mmlu
ID1335,37719941,5/13/26,45,Labeled,689336,med student,d',D,Yes,mmlu
ID1336,37719942,5/19/26,106,Labeled,602648,med student,c',C,Yes,mmlu
ID1336,37719942,5/9/26,83,Labeled,664833,med student,c',C,Yes,mmlu
ID1336,37719942,5/21/26,148,Labeled,689336,med student,b',C,No,mmlu
ID1338,37719943,5/21/26,44,Labeled,348391,med student,a',D,No,medbullets
ID1338,37719943,5/22/26,70,Labeled,664833,med student,d',D,Yes,medbullets
ID1338,37719943,5/13/26,162,Labeled,689336,med student,a',D,No,medbullets
ID1339,37719944,5/12/26,81,Labeled,602648,med student,d',D,Yes,mmlu
ID1339,37719944,5/22/26,113,Labeled,657088,med student,b',D,No,mmlu
ID1339,37719944,5/11/26,123,Labeled,689336,med student,b',D,No,mmlu
ID1340,37719945,5/22/26,27,Labeled,664811,med student,h',C,No,medxpert
ID1340,37719945,5/6/26,41,Labeled,664833,med student,c',C,Yes,medxpert
ID1340,37719945,5/6/26,58,Labeled,689336,med student,g',C,No,medxpert
ID1343,37719946,5/20/26,63,Labeled,657088,med student,b',D,No,medbullets
ID1343,37719946,5/5/26,108,Labeled,664833,med student,d',D,Yes,medbullets
ID1343,37719946,5/14/26,45,Labeled,689336,med student,b',D,No,medbullets
ID1345,37719947,5/20/26,32,Labeled,664811,med student,d',C,No,medbullets
ID1345,37719947,5/15/26,84,Labeled,664833,med student,c',C,Yes,medbullets
ID1345,37719947,5/14/26,166,Labeled,689336,med student,a',C,No,medbullets
ID1346,37719948,5/21/26,86,Labeled,348391,med student,c',C,Yes,jama
ID1346,37719948,5/15/26,67,Labeled,664833,med student,c',C,Yes,jama
ID1346,37719948,5/4/26,65,Labeled,689336,med student,c',C,Yes,jama
ID1347,37719949,5/7/26,147,Labeled,664833,med student,b',A,No,jama
ID1347,37719949,5/26/26,145,Labeled,672563,med student,b',A,No,jama
ID1347,37719949,5/26/26,209,Labeled,689336,med student,a',A,Yes,jama
ID1349,37719950,5/12/26,112,Labeled,602648,med student,a',D,No,jama
ID1349,37719950,5/16/26,40,Labeled,664833,med student,b',D,No,jama
ID1349,37719950,5/11/26,105,Labeled,689336,med student,a',D,No,jama
ID1353,37719951,5/22/26,64,Labeled,348391,med student,b',C,No,jama
ID1353,37719951,5/14/26,96,Labeled,664833,med student,b',C,No,jama
ID1353,37719951,5/11/26,208,Labeled,689336,med student,a',C,No,jama
ID1354,37719952,5/21/26,132,Labeled,348391,med student,d',B,No,jama
ID1354,37719952,5/4/26,115,Labeled,664833,med student,a',B,No,jama
ID1354,37719952,5/11/26,157,Labeled,689336,med student,c',B,No,jama
ID1355,37719953,5/19/26,186,Labeled,602648,med student,a',A,Yes,mmlu
ID1355,37719953,5/16/26,41,Labeled,664833,med student,c',A,No,mmlu
ID1355,37719953,5/8/26,46,Labeled,689336,med student,d',A,No,mmlu
ID1357,37719954,5/22/26,71,Labeled,348391,med student,d',B,No,medxpert
ID1357,37719954,5/8/26,147,Labeled,664833,med student,d',B,No,medxpert
ID1357,37719954,5/15/26,283,Labeled,689336,med student,i',B,No,medxpert
ID1359,37719955,5/17/26,249,Labeled,657088,med student,a',A,Yes,jama
ID1359,37719955,5/9/26,223,Labeled,664833,med student,c',A,No,jama
ID1359,37719955,5/21/26,280,Labeled,689336,med student,d',A,No,jama
ID1366,37719956,5/18/26,64,Labeled,664811,med student,c',B,No,jama
ID1366,37719956,5/5/26,90,Labeled,664833,med student,b',B,Yes,jama
ID1366,37719956,5/21/26,379,Labeled,689336,med student,a',B,No,jama
ID1369,37719957,5/22/26,42,Labeled,348391,med student,c',C,Yes,medxpert
ID1369,37719957,5/14/26,119,Labeled,664833,med student,g',C,No,medxpert
ID1369,37719957,5/8/26,48,Labeled,689336,med student,h',C,No,medxpert
ID1371,37719958,5/16/26,141,Labeled,602648,med student,a',A,Yes,medbullets
ID1371,37719958,5/4/26,101,Labeled,664833,med student,a',A,Yes,medbullets
ID1371,37719958,5/6/26,157,Labeled,689336,med student,a',A,Yes,medbullets
ID1378,37719959,5/21/26,126,Labeled,657088,med student,a',B,No,medbullets
ID1378,37719959,5/15/26,155,Labeled,664833,med student,b',B,Yes,medbullets
ID1378,37719959,5/9/26,106,Labeled,689336,med student,d',B,No,medbullets
ID1380,37719960,5/22/26,83,Labeled,348391,med student,g',A,No,medxpert
ID1380,37719960,5/8/26,44,Labeled,664833,med student,a',A,Yes,medxpert
ID1380,37719960,5/11/26,63,Labeled,689336,med student,b',A,No,medxpert
ID1383,37719961,5/22/26,25,Labeled,664811,med student,a',A,Yes,mmlu
ID1383,37719961,5/16/26,41,Labeled,664833,med student,a',A,Yes,mmlu
ID1383,37719961,5/12/26,43,Labeled,689336,med student,a',A,Yes,mmlu
ID1384,37719962,5/22/26,23,Labeled,348391,med student,a',A,Yes,medbullets
ID1384,37719962,5/22/26,65,Labeled,664811,med student,a',A,Yes,medbullets
ID1384,37719962,5/8/26,28,Labeled,689336,med student,a',A,Yes,medbullets
ID1385,37719963,5/5/26,28,Labeled,602648,med student,a',A,Yes,medxpert
ID1385,37719963,5/8/26,66,Labeled,664833,med student,a',A,Yes,medxpert
ID1385,37719963,5/7/26,33,Labeled,689336,med student,a',A,Yes,medxpert
ID1387,37719964,5/22/26,32,Labeled,348391,med student,a',C,No,jama
ID1387,37719964,5/15/26,103,Labeled,664833,med student,c',C,Yes,jama
ID1387,37719964,5/4/26,118,Labeled,689336,med student,a',C,No,jama
ID1388,37719965,5/19/26,52,Labeled,602648,med student,c',C,Yes,jama
ID1388,37719965,5/20/26,83,Labeled,657088,med student,b',C,No,jama
ID1388,37719965,5/4/26,79,Labeled,689336,med student,b',C,No,jama
ID1389,37719966,5/16/26,42,Labeled,348391,med student,i',E,No,medxpert
ID1389,37719966,5/22/26,35,Labeled,664811,med student,b',E,No,medxpert
ID1389,37719966,5/11/26,74,Labeled,689336,med student,i',E,No,medxpert
ID1392,37719967,5/12/26,79,Labeled,602648,med student,g',J,No,medxpert
ID1392,37719967,5/9/26,60,Labeled,664833,med student,j',J,Yes,medxpert
ID1392,37719967,5/21/26,79,Labeled,689336,med student,g',J,No,medxpert
ID1394,37719968,5/22/26,25,Labeled,618830,med student,b',C,No,medbullets
ID1394,37719968,5/5/26,72,Labeled,664833,med student,d',C,No,medbullets
ID1394,37719968,5/13/26,66,Labeled,689336,med student,b',C,No,medbullets
ID1395,37719969,5/20/26,182,Labeled,348391,med student,i',J,No,medxpert
ID1395,37719969,5/12/26,65,Labeled,664833,med student,j',J,Yes,medxpert
ID1395,37719969,5/12/26,61,Labeled,689336,med student,f',J,No,medxpert
ID1396,37719970,5/23/26,72,Labeled,657088,med student,j',J,Yes,medxpert
ID1396,37719970,5/16/26,65,Labeled,664833,med student,g',J,No,medxpert
ID1396,37719970,5/21/26,171,Labeled,689336,med student,g',J,No,medxpert
ID1398,37719971,5/19/26,246,Labeled,602648,med student,b',C,No,jama
ID1398,37719971,5/14/26,121,Labeled,664833,med student,c',C,Yes,jama
ID1398,37719971,5/14/26,166,Labeled,689336,med student,d',C,No,jama
ID1399,37719972,5/22/26,101,Labeled,657088,med student,e',E,Yes,medxpert
ID1399,37719972,5/14/26,111,Labeled,664833,med student,g',E,No,medxpert
ID1399,37719972,5/13/26,109,Labeled,689336,med student,d',E,No,medxpert
ID1401,37719973,5/16/26,189,Labeled,602648,med student,c',C,Yes,jama
ID1401,37719973,5/6/26,31,Labeled,664833,med student,b',C,No,jama
ID1401,37719973,5/6/26,105,Labeled,689336,med student,b',C,No,jama
ID1402,37719974,5/20/26,34,Labeled,602648,med student,b',C,No,jama
ID1402,37719974,5/22/26,39,Labeled,664811,med student,d',C,No,jama
ID1402,37719974,5/13/26,103,Labeled,689336,med student,c',C,Yes,jama
ID1403,37719975,5/21/26,200,Labeled,348391,med student,a',B,No,jama
ID1403,37719975,5/21/26,113,Labeled,664833,med student,a',B,No,jama
ID1403,37719975,5/10/26,80,Labeled,689336,med student,b',B,Yes,jama
ID1405,37719976,5/21/26,74,Labeled,348391,med student,b',B,Yes,mmlu
ID1405,37719976,5/4/26,60,Labeled,664833,med student,b',B,Yes,mmlu
ID1405,37719976,5/8/26,75,Labeled,689336,med student,a',B,No,mmlu
ID1409,37719977,5/26/26,84,Labeled,657088,med student,c',G,No,medxpert
ID1409,37719977,5/8/26,78,Labeled,664833,med student,g',G,Yes,medxpert
ID1409,37719977,5/26/26,23,Labeled,689336,med student,b',G,No,medxpert
ID1413,37719978,5/22/26,287,Labeled,348391,med student,a',C,No,medbullets
ID1413,37719978,5/8/26,53,Labeled,664833,med student,c',C,Yes,medbullets
ID1413,37719978,5/5/26,46,Labeled,689336,med student,c',C,Yes,medbullets
ID1414,37719979,5/22/26,40,Labeled,348391,med student,f',B,No,medxpert
ID1414,37719979,5/12/26,24,Labeled,664833,med student,f',B,No,medxpert
ID1414,37719979,5/7/26,131,Labeled,689336,med student,f',B,No,medxpert
ID1416,37719980,5/18/26,41,Labeled,664811,med student,b',B,Yes,jama
ID1416,37719980,5/16/26,119,Labeled,664833,med student,d',B,No,jama
ID1416,37719980,5/8/26,75,Labeled,689336,med student,b',B,Yes,jama
ID1418,37719981,5/22/26,71,Labeled,664811,med student,d',D,Yes,mmlu
ID1418,37719981,5/17/26,133,Labeled,664833,med student,d',D,Yes,mmlu
ID1418,37719981,5/12/26,78,Labeled,689336,med student,a',D,No,mmlu
ID1421,37719982,5/22/26,134,Labeled,657088,med student,d',D,Yes,mmlu
ID1421,37719982,5/20/26,40,Labeled,664811,med student,d',D,Yes,mmlu
ID1421,37719982,5/14/26,103,Labeled,689336,med student,c',D,No,mmlu
ID1422,37719983,5/22/26,128,Labeled,657088,med student,a',C,No,medbullets
ID1422,37719983,5/18/26,57,Labeled,664833,med student,b',C,No,medbullets
ID1422,37719983,5/21/26,70,Labeled,689336,med student,b',C,No,medbullets
ID1423,37719984,5/16/26,22,Labeled,348391,med student,f',F,Yes,medxpert
ID1423,37719984,5/17/26,44,Labeled,664811,med student,j',F,No,medxpert
ID1423,37719984,5/8/26,62,Labeled,689336,med student,b',F,No,medxpert
ID1425,37719985,5/16/26,55,Labeled,348391,med student,b',D,No,mmlu
ID1425,37719985,5/22/26,108,Labeled,657088,med student,b',D,No,mmlu
ID1425,37719985,5/13/26,19,Labeled,689336,med student,b',D,No,mmlu
ID1426,37719986,5/17/26,51,Labeled,664811,med student,a',D,No,mmlu
ID1426,37719986,5/15/26,63,Labeled,664833,med student,d',D,Yes,mmlu
ID1426,37719986,5/4/26,47,Labeled,689336,med student,d',D,Yes,mmlu
ID1428,37719987,5/22/26,29,Labeled,664811,med student,f',F,Yes,medxpert
ID1428,37719987,5/5/26,53,Labeled,664833,med student,e',F,No,medxpert
ID1428,37719987,5/10/26,69,Labeled,689336,med student,a',F,No,medxpert
ID1430,37719988,5/17/26,22,Labeled,602648,med student,a',C,No,jama
ID1430,37719988,5/20/26,65,Labeled,664811,med student,a',C,No,jama
ID1430,37719988,5/7/26,60,Labeled,689336,med student,c',C,Yes,jama
ID1432,37719989,5/4/26,189,Labeled,602648,med student,a',E,No,medxpert
ID1432,37719989,5/17/26,43,Labeled,664811,med student,d',E,No,medxpert
ID1432,37719989,5/7/26,105,Labeled,664833,med student,j',E,No,medxpert
ID1434,37719990,5/16/26,197,Labeled,602648,med student,d',D,Yes,medxpert
ID1434,37719990,5/7/26,185,Labeled,664833,med student,j',D,No,medxpert
ID1434,37719990,5/11/26,84,Labeled,689336,med student,i',D,No,medxpert
ID1438,37719991,5/16/26,65,Labeled,602648,med student,c',D,No,jama
ID1438,37719991,5/22/26,87,Labeled,664811,med student,d',D,Yes,jama
ID1438,37719991,5/5/26,143,Labeled,689336,med student,a',D,No,jama
ID1439,37719992,5/22/26,36,Labeled,664811,med student,b',B,Yes,medbullets
ID1439,37719992,5/8/26,34,Labeled,664833,med student,b',B,Yes,medbullets
ID1439,37719992,5/13/26,30,Labeled,689336,med student,b',B,Yes,medbullets
ID1442,37719993,5/16/26,206,Labeled,602648,med student,d',D,Yes,mmlu
ID1442,37719993,5/16/26,69,Labeled,664833,med student,d',D,Yes,mmlu
ID1442,37719993,5/5/26,81,Labeled,689336,med student,d',D,Yes,mmlu
ID1445,37719994,5/17/26,66,Labeled,657088,med student,a',A,Yes,mmlu
ID1445,37719994,5/7/26,48,Labeled,664833,med student,a',A,Yes,mmlu
ID1445,37719994,5/10/26,55,Labeled,689336,med student,a',A,Yes,mmlu
ID1446,37719995,5/20/26,111,Labeled,657088,med student,c',C,Yes,mmlu
ID1446,37719995,5/6/26,74,Labeled,664833,med student,a',C,No,mmlu
ID1446,37719995,5/14/26,69,Labeled,689336,med student,c',C,Yes,mmlu
ID1448,37719996,5/21/26,197,Labeled,348391,med student,b',B,Yes,medxpert
ID1448,37719996,5/21/26,56,Labeled,664811,med student,g',B,No,medxpert
ID1448,37719996,5/21/26,298,Labeled,689336,med student,i',B,No,medxpert
ID1450,37719997,5/17/26,80,Labeled,664811,med student,c',C,Yes,jama
ID1450,37719997,5/13/26,121,Labeled,664833,med student,a',C,No,jama
ID1450,37719997,5/14/26,222,Labeled,689336,med student,c',C,Yes,jama
ID1452,37719998,5/8/26,29,Labeled,602648,med student,d',D,Yes,medbullets
ID1452,37719998,5/13/26,56,Labeled,664833,med student,d',D,Yes,medbullets
ID1452,37719998,5/11/26,30,Labeled,689336,med student,b',D,No,medbullets
ID1454,37719999,5/16/26,43,Labeled,602648,med student,b',B,Yes,mmlu
ID1454,37719999,5/22/26,165,Labeled,664811,med student,b',B,Yes,mmlu
ID1454,37719999,5/12/26,51,Labeled,689336,med student,b',B,Yes,mmlu
ID1459,37720000,5/18/26,97,Labeled,602648,med student,a',A,Yes,jama
ID1459,37720000,5/16/26,76,Labeled,664833,med student,a',A,Yes,jama
ID1459,37720000,5/9/26,63,Labeled,689336,med student,a',A,Yes,jama
ID1460,37720001,5/19/26,55,Labeled,602648,med student,d',D,Yes,mmlu
ID1460,37720001,5/20/26,22,Labeled,664811,med student,d',D,Yes,mmlu
ID1460,37720001,5/7/26,31,Labeled,664833,med student,a',D,No,mmlu
ID1462,37720002,5/23/26,138,Labeled,657088,med student,b',A,No,medxpert
ID1462,37720002,5/5/26,59,Labeled,664833,med student,b',A,No,medxpert
ID1462,37720002,5/21/26,95,Labeled,689336,med student,g',A,No,medxpert
ID1463,37720003,5/22/26,14,Labeled,664811,med student,d',G,No,medxpert
ID1463,37720003,5/12/26,45,Labeled,664833,med student,e',G,No,medxpert
ID1463,37720003,5/5/26,39,Labeled,689336,med student,e',G,No,medxpert
ID1464,37720004,5/20/26,173,Labeled,657088,med student,a',A,Yes,jama
ID1464,37720004,5/21/26,25,Labeled,664811,med student,b',A,No,jama
ID1464,37720004,5/13/26,73,Labeled,689336,med student,d',A,No,jama
ID1466,37720005,5/22/26,75,Labeled,657088,med student,a',D,No,mmlu
ID1466,37720005,5/18/26,55,Labeled,664833,med student,d',D,Yes,mmlu
ID1466,37720005,5/5/26,35,Labeled,689336,med student,d',D,Yes,mmlu
ID1467,37720006,5/22/26,55,Labeled,657088,med student,d',D,Yes,mmlu
ID1467,37720006,5/21/26,60,Labeled,664833,med student,d',D,Yes,mmlu
ID1467,37720006,5/11/26,23,Labeled,689336,med student,d',D,Yes,mmlu
ID1468,37720007,5/22/26,24,Labeled,657088,med student,d',A,No,medbullets
ID1468,37720007,5/7/26,26,Labeled,664833,med student,a',A,Yes,medbullets
ID1468,37720007,5/4/26,22,Labeled,689336,med student,d',A,No,medbullets
ID1469,37720008,5/22/26,51,Labeled,664811,med student,c',C,Yes,jama
ID1469,37720008,5/12/26,93,Labeled,664833,med student,b',C,No,jama
ID1469,37720008,5/13/26,142,Labeled,689336,med student,d',C,No,jama
ID1474,37720009,5/22/26,46,Labeled,657088,med student,b',B,Yes,mmlu
ID1474,37720009,5/12/26,51,Labeled,664833,med student,b',B,Yes,mmlu
ID1474,37720009,5/6/26,20,Labeled,689336,med student,b',B,Yes,mmlu
ID1475,37720010,5/16/26,45,Labeled,602648,med student,c',C,Yes,medbullets
ID1475,37720010,5/16/26,45,Labeled,664833,med student,c',C,Yes,medbullets
ID1475,37720010,5/7/26,19,Labeled,689336,med student,c',C,Yes,medbullets
ID1479,37720011,5/19/26,59,Labeled,602648,med student,b',D,No,mmlu
ID1479,37720011,5/22/26,32,Labeled,664811,med student,d',D,Yes,mmlu
ID1479,37720011,5/6/26,51,Labeled,689336,med student,a',D,No,mmlu
ID1480,37720012,5/12/26,56,Labeled,602648,med student,a',D,No,medbullets
ID1480,37720012,5/12/26,99,Labeled,664833,med student,a',D,No,medbullets
ID1480,37720012,5/8/26,124,Labeled,689336,med student,a',D,No,medbullets
ID1483,37720013,5/22/26,163,Labeled,657088,med student,a',F,No,medxpert
ID1483,37720013,5/7/26,60,Labeled,664833,med student,h',F,No,medxpert
ID1483,37720013,5/21/26,14,Labeled,689336,med student,b',F,No,medxpert
ID1485,37720014,5/21/26,289,Labeled,348391,med student,c',C,Yes,jama
ID1485,37720014,5/13/26,186,Labeled,664833,med student,d',C,No,jama
ID1485,37720014,5/11/26,108,Labeled,689336,med student,c',C,Yes,jama
ID1488,37720015,5/20/26,139,Labeled,657088,med student,d',D,Yes,medbullets
ID1488,37720015,5/6/26,59,Labeled,664833,med student,d',D,Yes,medbullets
ID1488,37720015,5/13/26,47,Labeled,689336,med student,d',D,Yes,medbullets
ID1489,37720016,5/21/26,31,Labeled,664811,med student,a',A,Yes,medbullets
ID1489,37720016,5/16/26,61,Labeled,664833,med student,a',A,Yes,medbullets
ID1489,37720016,5/12/26,94,Labeled,689336,med student,a',A,Yes,medbullets
ID1491,37720017,5/22/26,54,Labeled,664811,med student,b',B,Yes,jama
ID1491,37720017,5/12/26,89,Labeled,664833,med student,d',B,No,jama
ID1491,37720017,5/14/26,48,Labeled,689336,med student,b',B,Yes,jama
ID1492,37720018,5/20/26,54,Labeled,664811,med student,c',F,No,medxpert
ID1492,37720018,5/12/26,75,Labeled,664833,med student,j',F,No,medxpert
ID1492,37720018,5/5/26,86,Labeled,689336,med student,j',F,No,medxpert
ID1494,37720019,5/21/26,29,Labeled,664811,med student,b',B,Yes,medbullets
ID1494,37720019,5/12/26,41,Labeled,664833,med student,b',B,Yes,medbullets
ID1494,37720019,5/4/26,48,Labeled,689336,med student,b',B,Yes,medbullets
ID1496,37720020,5/21/26,114,Labeled,664811,med student,a',A,Yes,medbullets
ID1496,37720020,5/16/26,17,Labeled,664833,med student,a',A,Yes,medbullets
ID1496,37720020,5/13/26,67,Labeled,689336,med student,a',A,Yes,medbullets
ID1500,37720021,5/21/26,44,Labeled,664811,med student,b',C,No,mmlu
ID1500,37720021,5/21/26,84,Labeled,664833,med student,d',C,No,mmlu
ID1500,37720021,5/22/26,30,Labeled,689336,med student,a',C,No,mmlu
ID1501,37720022,5/21/26,61,Labeled,348391,med student,g',J,No,medxpert
ID1501,37720022,5/20/26,399,Labeled,602648,med student,e',J,No,medxpert
ID1501,37720022,5/8/26,39,Labeled,689336,med student,e',J,No,medxpert
ID1504,37720023,5/19/26,221,Labeled,602648,med student,j',D,No,medxpert
ID1504,37720023,5/12/26,97,Labeled,664833,med student,d',D,Yes,medxpert
ID1504,37720023,5/13/26,115,Labeled,689336,med student,d',D,Yes,medxpert
ID1505,37720024,5/17/26,30,Labeled,664811,med student,d',D,Yes,jama
