row_index,total_labels,matches,match_percentage,three_out_of_five_match,labels1,labels2
1264,7,7,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
1265,16,16,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
1266,0,0,0.0,False,[],[]
1267,2,2,100.0,True,"['High Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance']"
1268,7,7,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1269,2,2,100.0,True,"['High Relevance', 'High Relevance']","['High Relevance', 'High Relevance']"
1270,2,2,100.0,True,"['High Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance']"
1271,10,9,90.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Irrelevant']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Irrelevant']"
1272,9,8,88.88888888888889,True,"['Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance']"
1273,8,5,62.5,True,"['Low Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance']"
1274,10,9,90.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Irrelevant']","['Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Irrelevant']"
1275,9,9,100.0,True,"['Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1276,5,5,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1277,10,10,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1278,2,2,100.0,True,"['High Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance']"
1279,1,1,100.0,True,['High Relevance'],['High Relevance']
1280,8,8,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance']"
1281,7,7,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
1282,11,10,90.9090909090909,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance']"
1283,3,3,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'High Relevance']"
1284,6,6,100.0,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1285,12,7,58.333333333333336,False,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'High Relevance']"
1286,9,8,88.88888888888889,True,"['Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance']"
1287,7,7,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1288,3,3,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'High Relevance']"
1289,4,4,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1290,4,4,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
1291,5,5,100.0,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
1292,4,3,75.0,True,"['Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']"
1293,5,5,100.0,True,"['Irrelevant', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Irrelevant', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance']"
1294,5,5,100.0,True,"['Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1295,7,7,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
1296,4,4,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant']","['Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant']"
1297,4,4,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1298,7,7,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
1299,0,0,0.0,False,[],[]
1300,9,8,88.88888888888889,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']"
1301,5,3,60.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1302,7,7,100.0,True,"['Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
1303,3,3,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance']"
1304,5,5,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1305,6,3,50.0,False,"['Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1306,5,5,100.0,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
1307,13,11,84.61538461538461,True,"['High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1308,2,2,100.0,True,"['High Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance']"
1309,5,4,80.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1310,9,9,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1311,4,4,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1312,7,7,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1313,12,9,75.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
1314,10,9,90.0,True,"['High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant']","['High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'Irrelevant']"
1315,5,5,100.0,True,"['Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1316,4,4,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1317,14,13,92.85714285714286,True,"['Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1318,8,6,75.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1319,14,12,85.71428571428571,True,"['Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
1320,6,6,100.0,True,"['High Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance']"
1321,10,8,80.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'Irrelevant']","['Low Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'High Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'Irrelevant']"
1322,4,4,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1323,3,3,100.0,True,"['High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance']"
1324,5,5,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1325,6,6,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance']"
1326,6,6,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
1327,8,8,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
1328,5,5,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
1329,3,3,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance']"
1330,11,8,72.72727272727273,True,"['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1331,16,16,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
1332,10,10,100.0,True,"['Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance']","['Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance']"
